TCGA-AB-2955-03,-8.886256,-5.148171,-1.0068805,9.405134,7.0614233,10.647654,11.398238,-11.543535,3.2307532,-3.7444043,-1.1069721,0.3330775,0.939576,1.6545587,-3.3763027,-2.7024732,-2.9153512,0.90144515,-2.4550703,0.60729253,12.034636,7.20463,11.365028,-0.7950211,22.69424
TCGA-AB-3011-03,-12.495645,-8.08093,7.267012,15.6879425,17.20752,16.823578,28.2207,-18.813538,2.0224938,-3.2020867,-1.7668971,-1.414755,1.7211641,2.0161119,-1.6895565,0.1568502,-1.3685142,2.4405258,-0.6591638,0.62933266,23.71088,0.40001088,23.30853,-1.1655269,-18.823147
TCGA-AB-2820-03,-11.734978,-7.187272,-1.4354954,11.8098955,7.1482444,13.485107,13.952793,-14.414518,4.1817346,-5.539597,-2.0553925,-0.2465753,1.6200496,2.7949173,-4.4082713,-2.1210604,-1.3825248,1.8324944,-1.6467209,1.6872505,-4.178755,11.977275,5.0821977,18.857162,27.686043
TCGA-AB-2942-03,-12.28029,-7.751905,3.2813864,14.327493,13.173105,15.15552,23.661705,-16.951235,4.4181046,-4.3279514,-0.6269919,1.1064065,1.1652774,2.1917129,-4.452881,-3.5154798,-2.9909143,0.7134105,-3.2143888,0.91704065,25.873886,6.641018,11.802947,5.5777097,32.562916
TCGA-AB-2854-03,-10.925568,-6.5697227,-7.5662875,8.862156,-2.2794065,10.923142,3.2989068,-10.661084,3.965695,-6.308268,-2.2936215,-0.578484,2.0094807,3.0785785,-4.3992076,-3.0389118,-2.525264,2.5732918,-2.6827126,0.5244317,0.43275687,7.527672,-3.1468887,4.284393,20.051603
TCGA-AB-2949-03,-13.617271,-8.60354,0.3602454,14.423955,9.10486,15.624904,20.476158,-17.05884,4.436299,-4.2893367,-1.2351135,0.12204334,1.2516949,1.0326731,-4.4006796,-2.0830898,-2.6338406,1.4865828,-1.8599449,1.4746815,-2.475805,9.029247,5.7685003,16.17346,30.757967
TCGA-AB-2992-03,-12.173804,-7.5298104,-7.1149445,10.2834015,-1.529176,12.441549,5.873529,-12.278049,3.5023901,-4.630424,-2.0689723,-0.75967973,1.6570536,1.5865711,-3.8579578,-1.568856,-2.5870533,2.4225533,-1.8348062,0.6811028,1.0914263,6.722396,-2.076447,-10.678113,13.498191
TCGA-AB-2950-03,-10.424183,-6.217935,-4.3642974,9.818893,2.748193,11.572669,8.136936,-11.952091,4.665762,-5.892812,-1.2107476,0.8977552,1.5005224,3.6786067,-5.021349,-4.276482,-2.5133762,1.3533558,-4.000338,0.7890969,19.308086,20.091213,17.150179,7.849473,27.528059
TCGA-AB-2927-03,-12.533995,-7.5439763,-7.139861,10.566595,-0.7202169,12.742976,5.573012,-12.584711,4.015902,-5.8156266,-2.0838294,-0.31044734,1.6961532,2.457908,-4.5897813,-2.9495041,-2.4731202,2.4396865,-2.9042041,0.52357745,1.8731954,10.786353,-0.2837111,12.961964,16.442455
TCGA-AB-2925-03,-14.925764,-10.151579,12.853115,20.447645,23.895975,20.64745,42.522476,-23.61858,2.1023347,-4.7736955,-2.026978,-1.2436842,1.9469465,2.5926528,-2.7201371,-1.3073603,-1.3883706,2.7980158,-1.495615,-0.20634195,12.200897,-8.275469,10.466569,7.3944936,-7.4187965
TCGA-AB-2833-03,-12.215346,-7.7030973,2.7658877,13.854918,11.856765,14.541376,23.035633,-16.29892,3.60351,-5.6606045,-1.7257395,-0.35574418,1.790358,3.3337867,-3.8825831,-2.5669172,-1.4448336,2.097528,-2.1128988,0.8268155,-5.71722,6.5666933,6.031493,15.349673,31.286932
