TCGA-49-6742-01,-21.235754,-3.377329,10.645515,14.761926,12.579234,24.869062,0.9382164,1.6022267,-0.97901785,3.567394,-1.8582467,0.3177055,-0.95775807,2.4944289,2.3418126,-2.3987668,4.5539975,-21.225033
TCGA-69-7979-01,-20.690928,1.096589,2.9457932,-0.3144387,-7.1112013,24.445383,-0.4771944,-2.043363,0.14605944,-1.0947523,-1.827525,0.8139654,0.8209126,3.1030333,0.09264029,-15.724328,-3.6589391,-2.9609828
TCGA-69-7973-01,-25.685299,-1.6420187,-9.821939,10.154294,2.6790378,26.73534,-5.0077953,-1.2155789,-0.9732238,0.88995165,-0.88480365,1.2150987,-0.59112537,2.1378837,0.45634282,-13.992588,-6.1550646,13.354418
TCGA-73-7499-01,-24.765951,-16.071302,4.1612153,-0.7508714,-9.676209,29.494349,1.7245789,-1.6999998,0.10611689,-0.9971941,-3.10443,-0.7030047,0.57537353,3.723624,0.105519705,-8.011946,-5.274227,-5.3629065
TCGA-44-A47A-01,-23.765356,-1.2725395,2.7556968,1.9889531,-5.469701,26.016499,-3.3716476,-0.20329434,-1.8258306,0.17867756,-0.75268394,1.3892132,-0.07489909,2.591089,-0.25440288,-2.2477279,-2.2549756,18.085886
TCGA-78-8662-01,-12.747851,-2.367093,3.977656,-5.6742435,3.1994655,16.01896,-1.0878358,1.6009047,0.8822802,0.116068,1.2539023,3.0544271,0.5792042,1.6834134,1.1691159,-14.254929,7.5675073,-13.90424
TCGA-55-8085-01,-22.026394,-13.252426,-6.7291684,-0.084532306,13.437205,22.695017,-3.6493611,-1.4052298,-1.3953803,-1.302887,-1.0698245,1.561048,0.019188678,2.4553976,0.45834294,-0.5079537,-3.5121615,17.294607
TCGA-75-6206-01,-17.495249,-5.9235787,-7.7855134,-12.155431,12.169685,19.941782,-8.547345,0.21381201,-0.9309897,-1.4844725,0.45697683,2.336618,2.1254232,2.1085575,0.6426171,-3.8924115,-18.296515,25.218132
TCGA-50-5932-01,-17.90329,-1.3237954,-0.6085197,-9.666151,11.93332,18.40928,-8.753113,0.23731562,0.391649,-1.5602549,0.46664995,1.8732342,2.2502599,1.5234615,0.16920575,-14.174977,-14.402628,17.380219
TCGA-50-6594-01,-17.024157,-1.947402,20.736824,-1.3532224,-3.27629,23.696806,2.800168,-1.1511154,0.36987323,0.49234048,-1.6788033,1.3843657,-0.7333234,2.8756888,1.7921404,-6.6493335,-20.086971,-4.4254265
TCGA-49-AARQ-01,-19.770424,-17.37637,-2.2118373,15.382192,-9.7740345,27.19056,-1.4206027,-0.68498933,1.6159799,2.141551,0.22955412,2.7756171,-1.3521267,1.4234351,0.7743823,-16.396587,-13.922309,-13.550451
TCGA-55-7574-01,-26.797766,-5.9408026,-3.211957,-5.5444303,6.1774945,29.051897,-5.111976,0.46241006,-0.8005095,0.1028767,-0.66341084,1.7594575,1.2816387,2.986605,0.7442666,-6.3488855,-0.8103774,8.577621
TCGA-50-5066-01,-25.241022,-11.219318,13.863087,-9.515423,11.3877125,24.827414,-0.07251229,-0.34846252,1.3308764,0.9987294,-0.0759206,2.1348608,-0.5756818,1.7567943,1.5880054,4.990756,-5.2717333,14.704831
TCGA-86-A4P7-01,-25.92695,-6.2336106,-6.2548633,-6.9933605,-0.014294786,31.278618,-5.2141542,-0.96924865,-0.8853817,0.8984868,-2.3755004,1.4197931,0.51909083,4.0606737,1.4789176,-3.6402256,-5.670328,14.828808
TCGA-64-5779-01,-28.584843,-4.059332,-7.691297,14.805728,-1.5812056,31.983728,-8.025407,-2.9804206,0.6057258,1.2924937,-1.7113228,0.529373,-0.4219462,2.3629663,-0.386574,-7.8456197,8.625139,3.4203072
TCGA-55-8096-01,-26.384832,-12.045929,12.071438,4.609835,-15.545504,33.604996,-1.505277,-3.143967,-0.37789494,-0.07882942,-3.4864583,0.16194251,0.24450684,4.5293984,-0.52431804,-9.44422,-3.4122903,-0.4624463
TCGA-97-8175-01,-19.968527,-8.488975,16.635393,-0.00733231,6.363095,24.116686,-5.334241,0.4374651,0.42395067,-1.2687405,1.3142266,3.821684,1.0671498,2.306932,0.29368898,-1.437821,5.4518247,12.129948
TCGA-44-A4SS-01,-23.34929,-11.315073,14.446517,7.7681966,10.196875,26.88623,-9.005953,1.0556042,0.74088407,1.7531472,0.10540976,1.8598546,-0.8775931,1.7409858,0.9324795,-2.4158506,1.2563721,9.323665
TCGA-91-7771-01,-24.738176,-10.810871,-7.359999,1.6153822,10.484916,29.879433,-10.192015,1.5850718,-3.5670438,0.6834221,-1.8300283,-0.17861792,-0.8523561,1.9483064,1.3820004,-2.0834408,0.084996395,23.91973
TCGA-86-8278-01,-23.075945,-6.779279,11.172836,-0.7140577,-6.4671526,32.255844,-5.213424,-2.3351176,0.10467844,0.050359745,-1.8518332,1.6570168,0.723968,3.1263816,0.8516572,-8.861407,-3.5191267,16.247692
